root_888,superclass,cell_type,malecns_cell_type,side,dimorphism,n_planes,neck_area_um2,neck_diameter_um,relative_caliber
720575941433063694,sensory_ascending,SApp09,SApp09,left,isomorphic,3,0.3414663397470965,0.6593697346420865,1.85864027285196
720575941433073166,sensory_ascending,SApp07,auto:SApp06,left,isomorphic,3,0.2871336955533816,0.6046403689835078,1.704368401129047
720575941433116046,descending_neuron,DNg02_b,auto:DNg02_g,right,isomorphic,3,0.1750370052603631,0.4720847772270475,1.001592766818865
720575941433155799,descending_neuron,DNp09,DNp09,right,isomorphic,3,0.5207658570398344,0.8142847675911761,1.727617099074244
720575941433210977,ascending_neuron,ANXXX027,ANXXX027,right,isomorphic,3,0.3660412424732918,0.6826845427582108,1.826947374041302
720575941433235744,descending_neuron,DNg12_e,auto:DNg12_g,right,isomorphic,3,0.1552691017361116,0.4446287894479219,0.9433411135311474
720575941433327374,ascending_neuron,AN08B026,AN08B026,right,isomorphic,3,0.2526235870104679,0.5671422580927751,1.517742081788167
720575941433415200,descending_neuron,DNp60,DNp60,left,isomorphic,3,0.1717946726716958,0.4676919614665578,0.9922728041682619
720575941433591511,ascending_neuron,AN05B060,auto:AN05B068,right,isomorphic,3,0.02736861269841257,0.1866729760092762,0.4995597262928073
720575941433654048,descending_neuron,DNge175,DNge175,right,dimorphic,3,0.2568200893533546,0.5718334492202332,1.213223289952874
720575941434014734,descending_neuron,DNge001,DNge001,left,isomorphic,3,0.09425449301947883,0.3464224989537556,0.7349829648256617
720575941434224526,descending_neuron,DNge110,auto:DNge183,right,isomorphic,3,0.1162816700718931,0.3847784046219092,0.8163602926600071
720575941434410126,sensory_ascending,SApp11,SApp11,right,isomorphic,3,0.09405201871492774,0.3460502123825639,0.9754509911079474
720575941434500110,ascending_neuron,ANXXX380,ANXXX380,left,isomorphic,3,0.04302581666666675,0.23405591473946,0.6263622684123652
720575941434703392,sensory_ascending,SApp15,auto:SApp06,right,isomorphic,3,0.06311064236877738,0.2834695143354322,0.7990476780915798
720575941434720910,sensory_ascending,SApp11,SApp11,left,isomorphic,3,0.1099575878410815,0.3741688777583664,1.054712263108372
720575941434859296,ascending_neuron,AN07B072,auto:AN07B072_b,right,isomorphic,3,0.05743404629329203,0.2704205963952624,0.7236786063369023
720575941434874912,descending_neuron,DNg03,auto:DNg110,left,dimorphic,3,0.105863311256104,0.3671366969234738,0.7789309840326981
720575941434954126,ascending_neuron,AN10B031,auto:AN10B045,right,isomorphic,3,0.08095738361140901,0.3210578487630233,0.8591900899691203
720575941435317134,ascending_neuron,AN05B054,auto:AN05B054_b,left,isomorphic,3,0.03553998333333371,0.212722617977565,0.5692717557997314
720575941435340430,ascending_neuron,AN08B025,AN08B025,right,isomorphic,3,0.1913005270482569,0.4935295289711845,1.320745410937315
720575941435418656,sensory_ascending,SApp08,auto:SApp06,left,isomorphic,3,0.1340435489550247,0.413121709967149,1.164513030236678
720575941435430542,descending_neuron,DNg42,DNg42,right,isomorphic,3,0.2624684105867295,0.5780875016836199,1.226492122189804
720575941435430700,ascending_neuron,AN07B082,auto:AN07B110,right,isomorphic,3,0.01103152777777887,0.1185148826329945,0.3171603281603058
720575941435493164,sensory_ascending,LgAG2,auto:LgAG8,right,isomorphic,3,0.05234328512856494,0.2581579759121086,0.7276991732849928
720575941435787052,sensory_ascending,SAch01,auto:LgAG1,left,dimorphic,3,0.03303968518518537,0.2051034707736037,0.5781484209135898
720575941435949198,descending_neuron,DNge153,DNge153,right,isomorphic,3,0.1715894508360461,0.4674125311369432,0.9916799543021514
720575941435983136,ascending_neuron,AN09B012,AN09B012,right,dimorphic,3,0.4503481571856585,0.7572325155640025,2.026446871433438
720575941435997984,descending_neuron,DNge034,DNge034,left,isomorphic,3,0.08171199665889979,0.3225506865988332,0.6843356325265986
720575941435998094,ascending_neuron,AN27X017,auto:AN27X024,left,isomorphic,27,0.06193929058706846,0.2808265552762025,0.7515262256415751
720575941436005650,sensory_ascending,SApp14,auto:SApp14,left,isomorphic,3,0.04453269816176523,0.2381192817335765,0.67121383272595
720575941436012832,ascending_neuron,ANXXX986,,right,female-specific,3,0.1180812231782111,0.3877443524297893,1.037651333965886
720575941436027168,ascending_neuron,AN19B060,AN19B060,right,isomorphic,3,0.1003281005105328,0.3574097158978395,0.9564721346674321
720575941436032544,sensory_ascending,SApp06,SApp06,left,isomorphic,3,0.2831532179743851,0.6004347377892142,1.692513511376305
720575941436034702,ascending_neuron,ANXXX202_b,auto:ANXXX202,right,isomorphic,3,0.08287204613095145,0.3248322125144673,0.8692907492231258
720575941436052000,ascending_neuron,ANXXX086,ANXXX086,right,isomorphic,3,0.1730038775740898,0.4693350384531843,1.255997993719488
720575941436052768,descending_neuron,DNg05_b,auto:DNg05_c,right,isomorphic,3,0.1981283703960546,0.5022597695637112,1.065613162140109
720575941436095788,descending_neuron,DNge016,auto:DNg06,left,isomorphic,3,0.4542742844155871,0.7605261225455664,1.613560741764995
720575941436244110,ascending_neuron,AN17A003,AN17A003,left,isomorphic,3,0.3213016381988565,0.6396045274565949,1.711659981549655
720575941436259602,descending_neuron,DNge017,DNge017,left,isomorphic,3,0.1849137133333345,0.4852210343542654,1.02946314255726
720575941436313888,descending_neuron,DNge105,DNge105,left,isomorphic,3,0.1022170221230151,0.3607585823124543,0.7653989368909483
720575941436435232,ascending_neuron,AN09A005,AN09A005,,dimorphic,3,0.00807878452381122,0.1014210428319039,0.2714151211416873
720575941436503359,ascending_neuron,AN12B089,AN12B089,right,dimorphic,3,0.03367237849584011,0.2070579722352983,0.5541124706313636
720575941436518367,ascending_neuron,AN08B101,AN08B101,left,dimorphic,3,0.05013717727272679,0.2526591315686667,0.6761467530551901
720575941436526815,ascending_neuron,AN08B049,AN08B049,left,isomorphic,3,0.06895685799062017,0.2963082828311495,0.792957223021211
720575941436586784,descending_neuron,DNg03,DNg03,right,isomorphic,3,0.1023994217377794,0.3610803139393702,0.7660815347757364
720575941436671711,ascending_neuron,AN05B068,AN05B068,left,isomorphic,3,0.02512381785714489,0.1788536787724544,0.4786343300681567
720575941436684576,ascending_neuron,AN12B006,AN12B006,left,isomorphic,3,0.2111937311320664,0.5185558890587518,1.387719012916153
720575941436757804,sensory_ascending,SAch02,auto:LgAG6,right,isomorphic,3,0.04997894957126191,0.2522601335892281,0.711074256052195
720575941436764448,descending_neuron,DNp64,DNp64,left,isomorphic,3,0.1068680241357992,0.3688747679056015,0.7826185406070539
720575941436850143,ascending_neuron,AN08B010,AN08B010,left,isomorphic,3,0.4621020731764067,0.767050606721814,2.052721284775787
720575941437150252,ascending_neuron,AN10B039,AN10B039,right,dimorphic,3,0.008594667175960006,0.1046091302051095,0.2799468330670227
720575941437152300,sensory_ascending,SApp08,auto:SApp09,left,isomorphic,3,0.1527556281784226,0.4410153132008328,1.243139894045069
720575941437188575,sensory_ascending,SApp19,auto:SApp10,right,isomorphic,3,0.07907902982031503,0.3173114368038383,0.8944417441305013
720575941437220370,ascending_neuron,AN08B113,AN08B113,left,isomorphic,3,0.032330406805556,0.2028900008433356,0.5429584691669971
720575941437249836,ascending_neuron,AN07B072,auto:AN07B072_d,right,isomorphic,3,0.05802342797618943,0.2718045676959402,0.727382282889042
720575941437379090,ascending_neuron,AN05B105,AN05B105,right,isomorphic,3,0.1195004217948725,0.3900675103642488,1.043868388874873
720575941437461010,ascending_neuron,AN10B037,auto:AN10B046,right,dimorphic,3,0.0199353526936029,0.1593187979735532,0.4263565986381036
720575941437893461,sensory_ascending,SApp11,SApp11,left,isomorphic,3,0.2010543209591234,0.5059548518247765,1.426192338592595
720575941437933074,ascending_neuron,ANXXX120,ANXXX120,left,isomorphic,3,0.1781278420023136,0.4762346191276762,1.274462115880978
720575941438049621,descending_neuron,DNge019,auto:DNge177,left,isomorphic,3,0.09727111091269428,0.3519224701185794,0.7466519099010722
720575941438206431,sensory_ascending,SApp08,SApp08,right,isomorphic,3,0.1383294618529148,0.4196743273456994,1.182983636199468
720575941438213951,descending_neuron,DNge118,auto:DNge093,right,isomorphic,3,0.08876875876984153,0.3361902645866154,0.7132738726775919
720575941438410514,descending_neuron,DNb07,DNb07,left,isomorphic,3,0.298125227511053,0.6161045600790825,1.307150538943438
720575941438445330,descending_neuron,DNpe032,DNpe032,right,isomorphic,3,0.252437804560839,0.5669336780902918,1.202827751779321
720575941438449452,sensory_ascending,SApp09,SApp09,left,isomorphic,3,0.1546390553288027,0.4437257716260353,1.250780170694568
720575941438449708,sensory_ascending,SApp08,SApp08,left,isomorphic,3,0.1349156581128763,0.4144634496711182,1.168295144153137
720575941438459692,ascending_neuron,AN17A024,AN17A024,right,isomorphic,3,0.1011265573223746,0.3588291122606617,0.9602706130207058
720575941438462482,ascending_neuron,AN08B025,AN08B025,left,isomorphic,3,0.1860564594907332,0.486718031078588,1.302517009078545
720575941438463276,ascending_neuron,AN09B009,AN09B009,left,isomorphic,3,0.1760906193000056,0.4735034740629386,1.267153237487469
720575941438465298,descending_neuron,DNb04,DNb04,left,isomorphic,3,0.1714809915757949,0.467264785367675,0.9913664913375196
720575941438468626,ascending_neuron,AN08B023,AN08B023,left,isomorphic,3,0.05269160778075987,0.2590155182651002,0.6931572216627285
720575941438471212,ascending_neuron,AN09B040,AN09B040,right,isomorphic,3,0.03628405178600221,0.2138636862107667,0.5723253940201416
720575941438547167,ascending_neuron,AN10B033,auto:AN10B053,left,isomorphic,3,0.02650415763888755,0.1837012291894809,0.4916069681612034
720575941438585644,ascending_neuron,AN07B072,auto:AN07B072_e,right,isomorphic,3,0.0947794783670049,0.3473859235579955,0.9296472397910597
720575941438619410,ascending_neuron,AN08B022,AN08B022,right,isomorphic,3,0.1431947782378741,0.4269909299411914,1.142679977847105
720575941438634002,ascending_neuron,ANXXX055,ANXXX055,right,isomorphic,3,0.1950361471184995,0.4983249293022159,1.333578489018823
720575941438646290,descending_neuron,DNg38,DNg38,left,isomorphic,3,0.2635954867838018,0.5793273665095163,1.229122665900078
720575941438669653,ascending_neuron,AN12B055,auto:AN12B080,right,isomorphic,3,0.02844974070777369,0.1903242887983539,0.5093310861142226
720575941438690834,descending_neuron,DNp51,auto:DNp51,right,isomorphic,3,0.1549999792582422,0.4442432926052165,0.9425232289733076
720575941438712923,ascending_neuron,AN10B022,AN10B022,left,isomorphic,3,0.1382746411148019,0.4195911594652924,1.122877286570645
720575941438719967,descending_neuron,DNg11,DNg11,,isomorphic,3,0.0648376276255643,0.2873218256236054,0.609592759978761
720575941438773548,descending_neuron,DNae003,DNae003,left,isomorphic,3,1.074200067854452,1.169493054853035,2.481240321846553
720575941438841311,ascending_neuron,AN10B046,AN10B046,left,isomorphic,3,0.04288052314814778,0.2336603898206825,0.6253037953307733
720575941438848479,descending_neuron,DNpe054,auto:DNpe008,right,isomorphic,3,0.04060689494949625,0.2273814074162731,0.4824209209095088
720575941438900821,ascending_neuron,AN08B113,AN08B113,right,isomorphic,3,0.02220903978683095,0.1681589358529298,0.4500138893387811
720575941438942738,ascending_neuron,ANXXX024,ANXXX024,left,isomorphic,3,0.08929777142857348,0.3371905304713961,0.9023631203182118
720575941438959707,ascending_neuron,AN07B071,auto:AN07B071_c,left,isomorphic,3,0.02517279138670801,0.179027912474355,0.4791006007747861
720575941439029951,descending_neuron,DNg02_b,auto:DNg02_g,left,isomorphic,3,0.1485468273439979,0.4348973382527476,0.9226945017403807
720575941439093333,ascending_neuron,AN05B050,auto:AN05B050_a,right,isomorphic,3,0.01019420340909066,0.113928323552698,0.3048861348209073
720575941439143954,descending_neuron,DNge090,DNge090,right,isomorphic,3,0.09996387922573234,0.356760373465625,0.7569161870663561
720575941439151378,ascending_neuron,AN27X017,auto:AN27X018,right,isomorphic,3,0.3773442804004351,0.6931447610603918,1.854940198196743
720575941439161567,ascending_neuron,AN08B034,AN08B034,right,isomorphic,3,0.3392363399020203,0.6572131488143487,1.758782807005848
720575941439209679,ascending_neuron,ANXXX976,,left,female-specific,3,0.04065565441919194,0.2275178826457429,0.6088656944944105
720575941439285036,descending_neuron,DNg08_b,auto:DNg08,right,isomorphic,3,0.1532131121734274,0.4416752123349828,0.9370746935674747
720575941439395903,ascending_neuron,AN08B010,AN08B010,right,isomorphic,3,0.1078988115656587,0.3706494755362867,0.9919033515610682
720575941439437586,descending_neuron,DNb05,DNb05,left,dimorphic,3,0.6683255312084265,0.9224632757409384,1.957132678721809
720575941439454783,descending_neuron,DNg08_a,auto:DNg08,left,isomorphic,3,0.06706792554012865,0.2922217222949813,0.6199885645057297
720575941439489599,ascending_neuron,AN06B057,AN06B057,left,isomorphic,3,0.2571772063390614,0.5722308879424524,1.531359877942999
720575941439550271,ascending_neuron,AN07B040,AN07B040,left,isomorphic,3,0.1114941108593923,0.37677408476601,1.008293555305926
720575941439563583,descending_neuron,DNge053,DNge053,right,isomorphic,3,0.4238078787989635,0.7345807992706911,1.558514170940293
720575941439567327,descending_neuron,DNge025,DNge025,right,isomorphic,3,0.1208321634407274,0.3922349917697764,0.8321804675792809
720575941439569119,ascending_neuron,ANXXX027,ANXXX027,left,isomorphic,3,0.1515023954545978,0.439202505701981,1.175359648869014
720575941439599148,ascending_neuron,AN27X013,,left,isomorphic,3,0.7687810926582084,0.9893646892916373,2.64766097349698
720575941439600684,ascending_neuron,AN10B020,AN10B020,right,isomorphic,3,0.2684483167841502,0.5846357948733315,1.564556926833299
720575941439620415,descending_neuron,DNpe049,DNpe049,left,isomorphic,3,0.1383064978772997,0.4196394909814945,0.8903228807915355
720575941439622111,descending_neuron,DNg08_a,auto:DNg106,right,isomorphic,3,0.07266833864796063,0.3041779124407129,0.6453552658830043
720575941439633983,descending_neuron,DNp65,DNp65,right,isomorphic,3,0.2898840677720751,0.6075293066808333,1.288956959756718
720575941439740895,descending_neuron,DNg11,DNg11,left,isomorphic,3,0.1164880697250269,0.3851197435392935,0.8170844901075377
720575941439802130,descending_neuron,DNpe006,DNpe006,right,isomorphic,3,0.3370494066918775,0.6550913166342711,1.389866303676992
720575941439919295,descending_neuron,DNg12_e,auto:DNg12_g,right,isomorphic,3,0.07104583998253444,0.3007629846817746,0.6381100270878619
720575941439941164,ascending_neuron,AN09B036,AN09B036,right,isomorphic,3,0.1522307288578408,0.4402569521377933,1.178181476560017
720575941440001343,ascending_neuron,AN06B002,AN06B002,left,isomorphic,3,0.2380789832031048,0.5505738607893873,1.473403023189886
720575941440240335,ascending_neuron,AN02A009,AN02A009,right,isomorphic,3,0.2380758946518727,0.5505702895352845,1.473393466076905
720575941440280767,descending_neuron,DNa15,DNa15,right,isomorphic,3,1.947700143474221,1.574766282328184,3.341083199239781
720575941440304172,descending_neuron,DNpe053,auto:DNpe053,right,isomorphic,3,0.1791458222794123,0.4775934936745321,1.013280266213922
720575941440350293,descending_neuron,DNp71,DNp71,right,isomorphic,3,0.2981126857318969,0.6160916005441537,1.307123043508143
720575941440354645,ascending_neuron,AN08B049,auto:AN08B053,right,isomorphic,12,0.1203202035535297,0.3914031696281193,1.047442776504748
720575941440355157,ascending_neuron,AN06B007_a,auto:AN06B007,right,isomorphic,3,0.3657339635010571,0.682397937557165,1.826180383452469
720575941440363093,sensory_ascending,SApp07,auto:SApp06,left,isomorphic,3,0.2318290767655271,0.5432991332197327,1.531458901060855
720575941440379733,descending_neuron,DNp66,DNp66,left,isomorphic,3,0.364168843104153,0.6809362466491724,1.444699876396527
720575941440399445,ascending_neuron,AN05B099,AN05B099,left,isomorphic,3,0.3368926065702952,0.6549389200636995,1.752696692580024
720575941440415455,ascending_neuron,AN06B012,AN06B012,right,isomorphic,3,0.1584036586990492,0.4490944246885742,1.201831634515226
720575941440529493,ascending_neuron,ANXXX989,auto:AN27X024,right,female-specific,3,0.1608898676475905,0.4526050616554334,1.211226528622396
720575941440543323,ascending_neuron,AN27X016,AN27X016,left,isomorphic,3,0.4924426225449042,0.7918316869999984,2.11903848797072
720575941440672085,ascending_neuron,AN12B004,AN12B004,left,isomorphic,3,0.3160080475857084,0.6343137572532027,1.697501233073103
720575941440674783,ascending_neuron,AN05B027,AN05B027,right,isomorphic,3,0.07596538625283408,0.311001822837406,0.832278934072912
720575941440676319,ascending_neuron,ANXXX178,ANXXX178,left,isomorphic,3,0.1574329761471799,0.4477163062430685,1.198143620919719
