bodyId,superclass,type,instance,somaSide,subclass_DN_target,somaNeuromere_AN_origin,dimorphism,predicted_neurotransmitter,neurons_in_cell_type,neck_area_um2,neck_diameter_um,diameter_cv_across_slabs,n_slabs,output_synapses_total,output_synapses_VNC,output_synapses_brain,postsynaptic_partners,postsynaptic_partners_ge5,input_synapses_total,input_synapses_VNC,input_synapses_brain,presynaptic_partners,presynaptic_partners_ge5,path_neck_to_brain_arbor_um,path_neck_to_vnc_arbor_um,walk_end_brain,walk_end_vnc,model_velocity_m_per_s,model_arbor_to_arbor_delay_ms
10535,descending_neuron,DNg37,DNg37_L,L,xl,,potentially sexually dimorphic,acetylcholine,2.0,4.748544,2.458868439082272,0.05382061910082198,3,19201,16817,2384,10844,276,10886,530,10356,2355,279,238.4489253553782,128.7349465313597,branch,branch,1.097654560939056,0.334516782376969
10536,descending_neuron,DNg29,DNg29_L,L,xn,MX,,acetylcholine,2.0,3.1296,1.996178969732715,0.02217992683797973,3,19198,8619,10579,9225,391,10637,265,10372,2393,398,248.3902493719638,174.2864757783016,branch,branch,0.9890033848117156,0.4273764191724518
10543,descending_neuron,DNa16,DNa16(PS014)_R,R,ut,,,acetylcholine,2.0,2.623940880704474,1.82781434843918,0.06744172470985711,3,16257,11873,4384,7911,229,11083,444,10639,826,244,81.79493882697261,138.3485260191161,branch,branch,0.9463767911013025,0.2326171424701855
10544,descending_neuron,DNg88,DNg88_R,R,xl,LB,,acetylcholine,2.0,1.119450934965201,1.193871516867893,0.1496921011896558,3,24414,16594,7820,13047,335,12724,704,12020,955,292,156.4451242525646,122.6143948136607,branch,branch,0.7648509941585142,0.3648547510528445
10545,ascending_neuron,AN06B009,AN06B009(hb1687321237)_R,R,BA,T1,,gaba,2.0,2.02540590205269,1.605872625283051,0.09354574330533942,3,59491,437,59054,22423,1780,3047,1707,1340,1232,116,136.7612113106268,215.5066753599376,branch,branch,0.8870612078028747,0.3971179029946335
10548,descending_neuron,DNg80,DNg80_R,R,xn,LB,,glutamate,2.0,0.6385643248706897,0.9016902740312072,0.1254306356716697,3,10040,5776,4264,4260,203,2387,317,2070,659,87,196.1726435905161,26.43333951026,branch,end,0.6647016129627574,0.3348961079070654
10550,ascending_neuron,AN02A001,AN02A001_R,R,BA,T2,,glutamate,2.0,1.082339257958503,1.173915305314688,0.1643299380654074,3,55218,33929,21289,15103,1491,7665,7288,377,1219,293,163.9456361366592,126.4639623720633,branch,branch,0.7584316050931669,0.3829080915912624
10552,descending_neuron,DNp29,DNp29(NPFP1)_L,L,xn,,,unclear,2.0,0.1464458886579734,0.4318109500733098,0.1709231547928138,3,8098,893,7205,4060,184,3344,98,3246,1185,174,217.4208323374177,169.6761714643275,branch,branch,0.4599862666818671,0.8415403498762865
10558,descending_neuron,DNp35,DNp35(PVLP136)_R,R,xn,CG,,acetylcholine,2.0,1.318887155433042,1.295862369752521,0.2109311165079276,3,13964,3606,10358,5286,290,18447,60,18387,1849,727,240.3125529697651,141.8264332118491,branch,branch,0.7968516556917827,0.4795610117040695
10562,descending_neuron,DNp26,DNp26_L,L,xn,CG,,acetylcholine,2.0,3.184582546061052,2.013637611666588,0.02430145309332429,3,9123,4597,4526,4763,172,10268,486,9782,1177,362,174.1500371279418,28.95473625622172,branch,branch,0.9933188962848878,0.2044708644361802
10575,descending_neuron,DNde002,DNde002(VES029)_R,R,xl,,potentially sexually dimorphic,acetylcholine,2.0,1.597627832553879,1.426240840172909,0.0297890800988128,3,16057,10244,5813,8667,258,9868,445,9423,1177,347,192.3776981861273,150.5895786659931,branch,branch,0.8359772794069977,0.4102590887343314
10576,ascending_neuron,AN12B004,AN12B004(10576)_L,L,BA,T2,,gaba,6.0,1.714029192877659,1.477284586395705,0.09853398843075044,3,18574,9197,9377,7775,494,2228,2068,160,726,88,227.0290819604466,196.0357840434406,branch,branch,0.8508051758974526,0.4972523416511033
10577,descending_neuron,DNg96,DNg96_R,R,xl,MX,potentially sexually dimorphic,glutamate,2.0,1.396260130769166,1.333331771627899,0.09281873099290229,3,12915,10596,2319,7038,212,10330,242,10088,864,244,0.0,1.024000000000001,end,branch,0.8082899034985346,0.00126687218975247
10578,descending_neuron,DNpe034,DNpe034(SMP486_b)_R,R,ad,CG,sexually dimorphic,acetylcholine,2.0,0.2707856597632881,0.587175450915499,0.3388365523142965,3,10292,8907,1385,3149,271,3150,196,2954,713,122,306.0402798135793,156.8454226714519,branch,branch,0.5363916208784347,0.8629622172825429
10580,descending_neuron,DNp70,DNp70(CL305)_L,L,xn,CG,,acetylcholine,2.0,0.5586119368606131,0.8433544973331407,0.320652446264653,3,13626,5218,8408,4948,346,10985,332,10653,1914,531,186.4808600302978,146.4778376488611,branch,branch,0.6428403407481821,0.5179492893859748
10582,descending_neuron,DNge040,DNge040_L,L,xl,MD,,glutamate,2.0,0.8689411224364102,1.051841337432883,0.2766744689555483,3,11661,6947,4714,5461,201,3515,122,3393,589,123,176.8249439261389,188.8160755075877,branch,branch,0.7179152145916068,0.509309472765144
10584,descending_neuron,DNp06,DNp06_R,R,lt,CG,,acetylcholine,2.0,4.072192,2.27703225452653,0.04150459085223172,3,19197,13310,5887,9364,369,20242,470,19772,1913,699,207.3788457895625,160.5238828197745,branch,branch,1.056288693832325,0.3482975163490084
10587,descending_neuron,DNge011,DNge011_L,L,fl,,,acetylcholine,2.0,0.5542991388066244,0.8400926039081877,0.2933249102980919,3,10762,5882,4880,4754,210,3449,113,3336,966,122,154.3694380105356,122.3526237221593,branch,branch,0.6415959600208,0.4313026873232241
10589,descending_neuron,DNp43,DNp43(CL332)_L,L,xl,,,acetylcholine,2.0,0.6060018390281423,0.878399399836352,0.2114557455874062,3,20133,14096,6037,8639,433,8655,159,8496,1200,284,179.0421297926116,150.0924158598882,branch,branch,0.6560607486504679,0.5016830321422784
10590,descending_neuron,DNpe052,DNpe052(AVLP564)_L,L,xl,CG,potentially sexually dimorphic,acetylcholine,2.0,0.2121178831970147,0.5196892119641829,0.02870398897873185,3,17999,4158,13841,7568,425,4452,109,4343,1114,228,218.8902715016524,182.0393135761777,branch,branch,0.5046263111079818,0.7945078888128717
10592,ascending_neuron,AN08B012,AN08B012_L,L,BA,T3,,acetylcholine,4.0,1.053751922290726,1.158308515811416,0.07935837295036204,3,13796,6554,7242,5990,387,21916,15080,6836,6195,1172,184.7050825693189,180.6600232502639,branch,branch,0.7533731961966751,0.4849722656235845
10601,descending_neuron,DNpe025,DNpe025(PVLP145)_R,R,xl,,sexually dimorphic,acetylcholine,2.0,0.718004500728607,0.9561337373116218,0.2076854665609415,3,19539,11959,7580,9653,351,8427,212,8215,1391,356,181.7002696134733,158.9838515980006,branch,branch,0.6844746388893416,0.4977308169726826
10620,ascending_neuron,AN08B007,AN08B007_L,L,CA,T3,,gaba,2.0,2.675169741701849,1.845570888374041,0.2110510206268736,3,11216,2441,8775,6903,180,4973,3000,1973,949,183,229.6096795206669,167.8135034823314,branch,branch,0.9509625309670616,0.4179167633438166
10643,descending_neuron,DNge059,DNge059_R,R,xl,,,acetylcholine,2.0,0.6447711960301483,0.9060619096351928,0.02257558779912454,3,17079,9053,8026,8528,239,8889,484,8405,768,193,188.9553816038949,119.4991215054045,branch,branch,0.666310990244979,0.4629287339173134
10649,descending_neuron,DNp38,DNp38_L,L,xn,,,acetylcholine,2.0,0.3135134278572829,0.6318051077297232,0.3879642558886471,3,20085,14794,5291,7846,564,2314,419,1895,728,115,158.2080450506862,217.4031532461262,branch,branch,0.5564031836605218,0.6750701817083491
10654,descending_neuron,DNb01,DNb01_L,L,xn,,,glutamate,2.0,1.663688377248042,1.455429088629356,0.1468667550405643,3,18445,8905,9540,9904,322,8170,145,8025,941,298,107.5174401387417,168.6180205729231,branch,branch,0.8444881606206119,0.3269855914957217
10662,descending_neuron,DNge003,DNge003_L,L,xl,,,acetylcholine,2.0,1.291326520998224,1.282251142210534,0.2325609389438866,3,13870,7171,6699,7344,265,5214,244,4970,733,148,152.3409060834318,119.3803249101634,branch,branch,0.7926557005933673,0.3427985577977798
10664,descending_neuron,DNp33,DNp33(SAD095)_R,R,ut,,,acetylcholine,2.0,1.240164003030598,1.256592953432263,0.1266195494047536,3,5885,5827,58,2885,141,2712,102,2610,595,101,12.33807212559654,248.8998168059895,branch,branch,0.7846849986980817,0.3329207125980764
10668,descending_neuron,DNge006,DNge006_R,R,xn,LB,,acetylcholine,2.0,1.06432,1.164102363305104,0.1165801640808121,3,11571,8102,3469,5304,216,3294,238,3056,458,96,181.0732615689869,119.8635101771579,branch,branch,0.7552550284635654,0.3984571573900649
10671,ascending_neuron,AN02A002,AN02A002_L,L,BA,T2,,glutamate,2.0,2.401664,1.748683384139859,0.2860450592718646,3,77161,26647,50514,22746,2298,6428,5514,914,1483,180,155.2131427330221,159.2357337758074,branch,branch,0.9256645495148504,0.3397006795535543
10672,descending_neuron,DNae009,DNae009(PS009)_R,R,xn,,,acetylcholine,2.0,1.492994979743658,1.378745896929778,0.1147300042600269,3,28114,20421,7693,14254,538,7782,176,7606,1566,352,161.366105729931,187.3979560823573,branch,branch,0.8219400765844134,0.4243181124122619
10674,descending_neuron,DNp59,DNp59(CL247)_L,L,lt,,,gaba,2.0,0.7776301828203351,0.9950424613786514,0.2932319557122148,3,19677,13192,6485,7688,485,6958,326,6632,1242,298,164.2347571541682,145.728492232772,branch,branch,0.6982627056312969,0.4439063505571352
10676,descending_neuron,DNg49,DNg49_L,L,nt,GNG,,gaba,2.0,1.293509992130289,1.283334747246545,0.100901971894934,3,8953,4442,4511,3986,131,7945,92,7853,788,252,170.9924224135134,146.2983943151356,branch,branch,0.7929905586769662,0.4001192867390757
10680,descending_neuron,DNp48,DNp48(SMP462)_L,L,xn,CG,potentially sexually dimorphic,acetylcholine,2.0,0.6204807219204397,0.8888310255019937,0.1938952991431008,3,24514,11372,13142,10866,480,4664,436,4228,1168,208,166.8446882630782,154.1911311067271,branch,branch,0.6599448480713952,0.4864585583295203
10686,descending_neuron,DNge132,DNge132_L,L,xn,LB,,acetylcholine,2.0,0.8059843627388655,1.013020810781937,0.05244029463491839,3,17746,8952,8794,8891,350,7977,212,7765,2333,308,210.6460088524856,143.9959031620841,branch,branch,0.7045425446934692,0.5033647927803515
10689,ascending_neuron,AN12B001,AN12B001_L,L,BA,T1,,gaba,2.0,5.385088,2.618493267793291,0.05454087380206889,3,19648,8368,11280,9536,469,5056,4792,264,1545,228,222.659919670526,170.3385242367936,branch,branch,1.132723135288899,0.3469501342948082
10692,ascending_neuron,AN05B101,AN05B101_R,R,BA,T1,,gaba,4.0,1.437188423850999,1.352732469663788,0.1107120167155034,3,23400,48,23352,8821,616,8349,1252,7097,1392,296,200.0946384260994,133.4410507545929,branch,branch,0.8141491940272718,0.4096739168048845
10700,descending_neuron,DNpe001,DNpe001(IB111)_L,L,xn,,,acetylcholine,2.0,0.162816,0.4553062372904639,0.009448418713566643,3,10804,2666,8138,4141,265,4943,23,4920,800,262,335.0352269996105,155.5494372693039,branch,branch,0.4723346867130629,1.038637809310283
10703,descending_neuron,DNge036,DNge036_R,R,fl,,,acetylcholine,2.0,0.6082594710112941,0.880034097039013,0.02733439659098722,3,16509,6116,10393,7759,270,11554,176,11378,1327,270,172.0320644315272,116.2275366036859,branch,branch,0.6566709279000528,0.4389711631623915
10705,descending_neuron,DNc02,DNc02(SIFa)_L,L,xn,,,unclear,2.0,0.6238050091874557,0.8912088452777779,0.1433680249831926,3,6245,1768,4477,4614,89,1767,176,1591,1117,23,225.2869484068111,132.2953671751564,branch,branch,0.6608270077608142,0.5411133494583111
10706,sensory_descending,DNx01,DNx01_L,,,,,acetylcholine,,7.03488,2.992839355606395,0.1222203852445745,3,11193,6847,4346,5254,252,2193,1390,803,558,76,107.46752610047,136.9749736688165,branch,branch,1.210987730840876,0.2018538202691389
10710,descending_neuron,DNg102,DNg102_R,R,xn,,,gaba,4.0,0.6114763589062178,0.882358136376646,0.1649862766032366,3,21047,16221,4826,10320,541,5079,252,4827,945,223,167.8524194633506,142.237082412184,branch,branch,0.6575374413860829,0.4715921594090045
10711,descending_neuron,DNb07,DNb07(PS067)_L,L,xn,,,glutamate,2.0,0.2310749360324003,0.5424147364827031,0.4304642234271504,3,13392,9182,4210,5131,332,2891,118,2773,659,161,193.9103841040429,176.7779537885973,branch,branch,0.5155416771479533,0.7190269076660079
10712,descending_neuron,DNp36,DNp36(CL342)_L,L,xn,,sexually dimorphic,glutamate,2.0,0.7709276515247765,0.9907449581255282,0.2320719595490467,3,22568,12417,10151,10376,508,7924,385,7539,1197,310,164.5421911590392,143.7167125882247,branch,branch,0.6967532055767729,0.4424219383276277
10713,descending_neuron,DNp42,DNp42_L,L,xn,,,acetylcholine,2.0,1.689856,1.466830421046681,0.08207090002797421,3,25315,17981,7334,11938,504,8820,374,8446,1374,289,182.6646257900761,139.7277974269471,branch,branch,0.8477894233315685,0.3802741746294896
10717,descending_neuron,DNg93,DNg93_R,R,xl,,,gaba,2.0,1.58853441154302,1.422176089993491,0.07581993027690719,3,25655,18196,7459,12057,441,6352,624,5728,897,204,173.903605315644,111.7912589221076,branch,branch,0.8347851724227081,0.3422375883948799
10724,descending_neuron,DNp62,DNp62(DSKMP1B)_L,L,xn,,,unclear,2.0,0.8657500279489497,1.049908172860929,0.3218683266523068,3,3684,563,3121,2887,42,4174,150,4024,1086,171,159.2441565963039,149.6697341081031,branch,branch,0.71725518799229,0.4306889596283095
10727,descending_neuron,DNpe002,DNpe002(VES068)_L,L,xl,,sexually dimorphic,acetylcholine,2.0,1.386323989130711,1.328579137566228,0.2323368972248951,3,18382,12341,6041,9453,269,7405,160,7245,1236,230,197.4261971156879,159.6454914747645,branch,branch,0.8068480510030692,0.4425513430274049
10732,descending_neuron,DNpe056,DNpe056(PVLP146)_R,R,xn,,,acetylcholine,2.0,0.9362034174358994,1.091792660259075,0.1100780590697,3,23997,17627,6370,10885,420,7879,447,7432,1514,398,175.6159725360667,149.1980222205627,branch,branch,0.7314221787223482,0.4440855147761803
10734,descending_neuron,DNg93,DNg93_L,L,xl,,,gaba,2.0,1.649114113678135,1.449040131713363,0.05890203977460554,3,22786,15565,7221,10933,358,7335,545,6790,929,212,159.6550496463744,121.281003474728,branch,branch,0.8426325797994922,0.3334027900843239
10739,descending_neuron,DNg24,DNg24_L,L,xn,MD,,gaba,2.0,1.123155449229178,1.195845279642553,0.0801932592901585,3,16172,5977,10195,7822,328,4344,121,4223,863,120,172.3070198506354,140.7959567664038,branch,branch,0.7654829763128969,0.4090267011882653
10740,descending_neuron,DNge143,DNge143_L,L,nt,GNG,,gaba,2.0,0.2156358633141436,0.5239810191549633,0.284558195422888,3,13148,2742,10406,4702,204,5824,395,5429,830,231,156.726551389853,140.7704930255079,branch,branch,0.5067057325370732,0.5871199501252822
10752,descending_neuron,DNp03,DNp03_L,L,ut,,,acetylcholine,2.0,2.095949557415394,1.633599051258124,0.1607033821075697,3,10203,5456,4747,4929,225,11492,353,11139,1342,387,169.7968214432545,187.0764839537779,branch,branch,0.894686277483052,0.3988809422683837
10759,descending_neuron,DNb01,DNb01_R,R,xn,,,glutamate,2.0,1.80326115627196,1.515250280861321,0.05510706881432247,3,19394,8774,10620,10435,308,7889,216,7673,1012,298,195.6041879842747,160.8459207298821,branch,branch,0.8616685195723744,0.4136742849687192
10760,descending_neuron,DNa01,DNa01(VES006)_R,R,xl,,,acetylcholine,2.0,2.006150175509003,1.59822080331081,0.1688303387102924,3,19688,18255,1433,11296,266,13804,688,13116,1121,309,207.8812284392197,156.2207278243058,branch,branch,0.884945305441131,0.4114400675666917
10763,descending_neuron,MDN,MDN_R,R,xn,,,acetylcholine,4.0,0.3615333444604738,0.6784677965146426,0.04907173302743405,3,9968,7543,2425,4729,175,5156,261,4895,849,240,218.5130667367962,156.6790191057854,branch,branch,0.5765840964613703,0.650715287059116
10765,descending_neuron,pMP2,pMP2_R,R,xn,,male-specific,acetylcholine,2.0,1.373838406830306,1.322582847179072,0.1671752417744598,3,13310,11349,1961,4952,253,8542,795,7747,900,257,208.9197067615762,151.629953938912,branch,branch,0.805025213963976,0.4478737491029969
10770,descending_neuron,DNp23,DNp23_L,L,xn,CG,,acetylcholine,2.0,0.1202249712879964,0.3912482430740444,0.3948239207725201,3,15903,3160,12743,6031,327,5504,103,5401,854,230,175.0759014969439,149.5657789340745,branch,branch,0.4378488770184089,0.741446872358586
10775,ascending_neuron,AN01A089,AN01A089_R,R,XA,T1,,acetylcholine,2.0,0.4718808251439564,0.7751240719881843,0.2853569775784924,3,28053,64,27989,14440,464,8852,87,8765,2027,279,269.7066362073065,93.42884496978321,branch,branch,0.616287915891761,0.5892302474430918
10783,descending_neuron,DNp09,DNp09_L,L,xl,CG,,acetylcholine,2.0,0.9183771883788036,1.081348303381749,0.185348828895901,3,21303,11963,9340,10087,406,8640,151,8489,1177,366,169.2875646453847,148.6614870320918,branch,branch,0.7279152894788354,0.4367940284715246
10797,ascending_neuron,AN12B001,AN12B001_R,R,BA,T1,,gaba,2.0,4.032384,2.265875276434552,0.1029690470886355,3,18731,7210,11521,9280,428,5452,5135,317,1662,238,203.0016406472837,176.4816638100649,branch,branch,1.053697720151719,0.3601443727169761
10800,descending_neuron,DNbe007,DNbe007(VES042)_L,L,xl,,,acetylcholine,2.0,0.2454477364380432,0.5590293053129239,0.4520645281206432,3,15541,5009,10532,7966,268,8102,348,7754,943,257,209.4837049036682,160.735720585528,branch,branch,0.5233778363699906,0.707365501101345
10805,descending_neuron,DNb02,DNb02_R,R,ut,,,glutamate,4.0,0.2823889646377205,0.5996238794223969,0.1661977365433288,3,8737,4997,3740,4050,150,2442,104,2338,401,100,156.9680201481407,166.1254096784081,branch,branch,0.5420476924745409,0.5960608896821823
10810,descending_neuron,DNp66,DNp66(AVLP499)_L,L,xn,,,acetylcholine,2.0,1.33056,1.301584268744371,0.2391209037573447,3,14839,10939,3900,6288,317,5772,150,5622,1111,259,214.6728330964092,159.2839921168272,branch,branch,0.7986089729553141,0.4682602348297946
10813,descending_neuron,DNp43,DNp43(CL332)_R,R,xl,,,acetylcholine,2.0,0.8020316708280815,1.010533739876274,0.3715806453851463,3,20265,13996,6269,8772,471,9091,179,8912,1193,269,187.0704539632665,153.6189969333646,branch,branch,0.7036771507867611,0.4841559094475585
10822,descending_neuron,DNge047,DNge047_R,R,xn,,potentially sexually dimorphic,unclear,2.0,1.23658659795975,1.254779246326571,0.03944824302815864,3,10591,3848,6743,7493,187,6121,1441,4680,1668,268,164.3964106454462,134.0882113773649,branch,branch,0.7841185055207023,0.3806626420895386
10823,descending_neuron,DNp48,DNp48(SMP462)_R,R,xn,CG,potentially sexually dimorphic,acetylcholine,2.0,0.3494287987513276,0.6670131667662155,0.1982410669546194,3,25127,11134,13993,11164,533,3669,416,3253,1083,165,173.3046266682543,154.1164226917308,branch,branch,0.5716961183316234,0.5727186854364089
10833,descending_neuron,DNge062,DNge062_R,R,xl,,,acetylcholine,2.0,0.1795169861639878,0.4780879895329564,0.4114900082070934,3,12405,3200,9205,5509,280,2923,53,2870,482,113,174.0611618755282,121.1288120570255,branch,branch,0.484007350017692,0.609887378614733
10834,descending_neuron,DNpe013,DNpe013(PS168)_L,L,xn,,,acetylcholine,2.0,0.5249663579784524,0.8175621851784494,0.2685613513395549,3,11658,5007,6651,6171,178,7454,252,7202,827,230,153.303876318624,174.3723349453214,branch,branch,0.6329340176807059,0.5177099067366719
10837,descending_neuron,DNa15,DNa15(PS017)_R,R,ut,,,acetylcholine,2.0,4.599552,2.419985845922597,0.0392723141662463,3,12783,9374,3409,6719,210,12140,474,11666,797,232,179.9697696099467,174.1658263618724,branch,branch,1.088941258517682,0.3252109268537453
