root_888,superclass,cell_type,malecns_cell_type,side,dimorphism,n_planes,neck_area_um2,neck_diameter_um
720575941562921773,ascending_neuron,AN08B012,AN08B012,left,isomorphic,3,0.567690168139803,0.8501797287826561
720575941562932781,descending_neuron,DNd02,DNd02,right,isomorphic,3,0.580188054105659,0.8594872738268259
720575941562981522,descending_neuron,DNg08_a,auto:DNg08,left,isomorphic,3,0.11128650286754103,0.37642313457894205
720575941563064071,descending_neuron,DNg12_b,auto:DNg12_e,right,isomorphic,3,0.19436062396846007,0.497461186803598
720575941563084690,ascending_neuron,AN07B042,AN07B042,left,isomorphic,3,0.07412069132478688,0.3072025313662424
720575941563183016,descending_neuron,DNg74_b,DNg74_b,right,isomorphic,3,1.310955164973212,1.2919597352157313
720575941563218944,descending_neuron,DNae010,DNae010,right,isomorphic,3,0.6746020989664087,0.9267848020794123
720575941563334912,descending_neuron,DNp17,DNp17,right,isomorphic,3,0.05684798969387888,0.26903737382925735
720575941563338664,ascending_neuron,AN08B028,AN08B028,right,isomorphic,3,0.13274361982473631,0.41111364131118877
720575941563345576,ascending_neuron,AN05B102,auto:AN05B102b,right,dimorphic,3,0.18478145810393093,0.4850474817909568
720575941563391383,descending_neuron,DNg82,DNg82,left,isomorphic,3,0.3848620970442055,0.7000154578481708
720575941563424054,sensory_ascending,SAxxxx,auto:LgAG2,left,isomorphic,3,0.04287722120535295,0.23365139333419876
720575941563466152,ascending_neuron,AN27X009,AN27X009,left,isomorphic,3,0.5649264571710606,0.8481077202439143
720575941563483816,ascending_neuron,AN19B019,AN19B019,right,isomorphic,3,0.5718299241217897,0.8532739725637775
720575941563541351,ascending_neuron,AN10B019,AN10B019,right,isomorphic,3,0.533935281588089,0.8245165340047823
720575941563548160,ascending_neuron,AN10B034,auto:AN10B046,left,dimorphic,3,0.02665665791202645,0.18422896347770493
720575941563551656,ascending_neuron,ANXXX109,ANXXX109,left,isomorphic,3,0.28844168805830606,0.6060159763455081
720575941563563879,sensory_ascending,SApp10,auto:SApp19,right,isomorphic,3,0.09320161309523753,0.34448219028850097
720575941563568999,sensory_ascending,SApp05,auto:SApp09,left,isomorphic,3,0.20960956323373206,0.5166073798000308
720575941563622759,sensory_ascending,SAch01,auto:LgAG1,right,dimorphic,3,0.04037428761904606,0.22672922084963093
720575941563646050,ascending_neuron,AN07B005,AN07B005,right,isomorphic,3,0.16451913759379427,0.4576814086787273
720575941563760552,sensory_ascending,SAch01,auto:LgAG1,left,dimorphic,3,0.05992606825049971,0.27622498050870514
720575941563866536,descending_neuron,DNg08_b,auto:DNg08,right,isomorphic,3,0.09440847213833384,0.3467053505277276
720575941563893858,sensory_ascending,SApp23,SApp23,left,isomorphic,3,0.02663735416666635,0.18416224556655347
720575941563967847,ascending_neuron,AN27X008,AN27X008,left,isomorphic,3,0.39480123652919585,0.7089968594142803
720575941564030055,ascending_neuron,AN06B068,AN06B068,left,isomorphic,3,0.06052774121134568,0.2776082017228265
720575941564094720,ascending_neuron,AN19B093,auto:AN19B104,right,isomorphic,3,0.05764777395833505,0.27092328336580096
720575941564134242,ascending_neuron,AN07B070,AN07B070,right,isomorphic,3,0.03977029417530875,0.2250269122788508
720575941564152722,ascending_neuron,AN07B045,AN07B045,left,isomorphic,3,0.03177801951187975,0.20114927565340845
720575941564155904,descending_neuron,DNpe012,auto:DNp16_a,left,isomorphic,3,0.057228931818181734,0.2699372873351538
720575941564160402,ascending_neuron,AN05B069,auto:AN05B069,right,isomorphic,3,0.05920710068959012,0.2745629653232618
720575941564186007,descending_neuron,DNg52,DNg52,left,isomorphic,3,0.14518133848855508,0.42994257909773187
720575941564189026,ascending_neuron,AN05B083,AN05B083,left,isomorphic,3,0.045638880309794044,0.24105855551683858
720575941564202599,sensory_ascending,SApp10,SApp10,left,isomorphic,3,0.06567808098637354,0.28917802463909564
720575941564373346,ascending_neuron,AN10B056,auto:AN10B045,left,isomorphic,3,0.0615576524777566,0.2799600639658167
720575941564402023,descending_neuron,DNg09,auto:DNg09_a,left,isomorphic,3,0.05217830239898894,0.2577508059959121
720575941564410112,descending_neuron,DNg05_b,auto:DNge014,left,isomorphic,3,0.14486297827606773,0.42947092161076544
720575941564421015,ascending_neuron,ANXXX202_b,auto:ANXXX202,left,isomorphic,3,0.084493843191653,0.3279952780731218
720575941564422290,ascending_neuron,AN08B050,AN08B050,left,isomorphic,3,0.22402388163496884,0.5340749620256614
720575941564493831,sensory_ascending,SApp10,SApp10,right,isomorphic,3,0.0978706938638848,0.35300543579124555
720575941564504832,descending_neuron,DNge077,DNge077,right,isomorphic,3,0.0737206527976179,0.30637240477173855
720575941564632674,ascending_neuron,AN08B079,,,isomorphic,3,0.022709987122407328,0.17004485780133227
720575941564649216,descending_neuron,DNpe033,DNpe033,left,isomorphic,3,0.032509964471640763,0.20345262928561084
720575941564671744,sensory_ascending,SApp12,auto:SApp09,right,isomorphic,3,0.094573461137566,0.34700817080124086
720575941564682135,ascending_neuron,AN05B050,auto:AN05B050_b,left,isomorphic,3,0.034568093055554375,0.2097938585002354
720575941564705431,ascending_neuron,AN10B047,AN10B047,left,isomorphic,3,0.052179518831164166,0.25775381044921786
720575941564715264,ascending_neuron,ANXXX139,ANXXX139,right,isomorphic,3,0.19893177335530224,0.5032770614087867
720575941564723456,ascending_neuron,AN05B101,AN05B101,left,isomorphic,3,0.3200234450787237,0.638331031296938
720575941564740150,sensory_ascending,SApp15,auto:SApp06,right,isomorphic,3,0.07751008480489388,0.3141479032070196
720575941565008384,sensory_ascending,SAabg01,SAxx01,left,isomorphic,3,0.1528462829437238,0.4411461568570316
720575941565091847,descending_neuron,DNge147,DNge147,right,isomorphic,3,0.10226832251700746,0.36084909921237623
720575941565099623,ascending_neuron,AN19B004,AN19B004,right,isomorphic,3,0.1560475205763548,0.44574193661320327
720575941565100551,ascending_neuron,AN10B039,auto:AN10B061,right,dimorphic,3,0.02879932678571317,0.1914900564659184
720575941565122055,ascending_neuron,AN05B045,AN05B045,left,isomorphic,3,0.04624979910213391,0.2426665884560413
720575941565124918,ascending_neuron,AN06A030,AN06A030,left,isomorphic,3,0.11043004475378897,0.37497186548779615
720575941565245794,descending_neuron,DNge132,DNge132,left,isomorphic,3,0.36910566560024577,0.6855362350948534
720575941565250823,sensory_ascending,SApp01,auto:SApp06,right,isomorphic,3,0.10353887436791262,0.3630837221118461
720575941565255570,descending_neuron,DNa10,DNa10,right,isomorphic,3,1.15753899152952,1.2140117044692136
720575941565293063,descending_neuron,DNge019,DNge019,left,isomorphic,3,0.1185073234962614,0.3884433171212533
720575941565308423,ascending_neuron,AN07B043,AN07B043,right,isomorphic,3,0.08348669540990676,0.326034602542664
720575941565348103,ascending_neuron,AN02A017,AN02A017,right,isomorphic,3,0.30013860804923786,0.6181814819857168
720575941565351943,ascending_neuron,ANXXX169,ANXXX169,right,dimorphic,3,0.19702291716570644,0.5008566355300265
720575941565392482,descending_neuron,DNge174,auto:DNge173,left,isomorphic,3,0.06198016941044834,0.28091921024160577
720575941565393927,ascending_neuron,AN18B053,AN18B053,left,dimorphic,3,0.33478473228691824,0.6528867896666919
720575941565412654,sensory_ascending,SApp08,SApp08,,isomorphic,3,0.13760579092630928,0.4185751241915076
720575941565477174,descending_neuron,DNde003,DNde003,right,isomorphic,3,0.06387716574785406,0.28518578757674834
720575941565508759,descending_neuron,DNge102,auto:DNge182,left,isomorphic,3,0.11126211742725349,0.37638189082280044
720575941565517975,ascending_neuron,AN02A005,AN02A005,left,isomorphic,3,0.27847562967600115,0.5954546027603695
720575941565526119,ascending_neuron,AN16B078,auto:AN16B078_a,left,isomorphic,3,0.2740581016034496,0.5899427460170252
720575941565533591,ascending_neuron,AN05B054,AN05B054_b,left,isomorphic,3,0.0372654132214994,0.2178251541133613
720575941565716578,descending_neuron,DNfl030,auto:DNge044,,isomorphic,3,0.1852045612345686,0.48560248272550843
720575941565919847,ascending_neuron,AN19B060,auto:AN19B046,right,isomorphic,3,0.08609795606060419,0.3310941291796515
720575941566061575,ascending_neuron,AN17A076,AN17A076,right,isomorphic,3,0.15809679859166795,0.44865922019160825
720575941566084871,ascending_neuron,AN07B004,AN07B004,right,isomorphic,3,1.5455642188492957,1.4028091396788924
720575941566087687,ascending_neuron,AN04B051,AN04B051,right,isomorphic,3,0.12939565040792422,0.4058961185033625
720575941566132119,descending_neuron,DNg22,DNg22,right,isomorphic,3,0.49549315786800674,0.7942804811546417
720575941566170422,descending_neuron,DNp14,DNp14,left,isomorphic,3,0.35528866435620327,0.6725827660997985
720575941566180199,descending_neuron,DNge018,DNge018,left,isomorphic,3,0.2798870392282228,0.5969616791756528
720575941566204470,ascending_neuron,AN07B062,AN07B062,right,isomorphic,3,0.03017403011062883,0.19600706201788276
720575941566309174,descending_neuron,DNp26,DNp26,left,isomorphic,3,1.9626696872318392,1.5808063319194325
720575941566336822,ascending_neuron,ANXXX218,ANXXX218,right,isomorphic,3,0.2939742797270059,0.6118003580282217
720575941566364982,descending_neuron,DNge122,DNge122,left,isomorphic,3,0.31690422435247306,0.6352125552436702
720575941566447879,descending_neuron,DNpe029,DNpe029,right,isomorphic,3,0.07031180993347116,0.29920524204832727
720575941566475623,ascending_neuron,AN09B020,AN09B020,right,isomorphic,3,0.09208539903973759,0.34241315913689896
720575941566487655,descending_neuron,DNge074,DNge074,left,isomorphic,3,0.1747524591991339,0.4717009026831042
720575941566493282,descending_neuron,DNp09,DNp09,left,isomorphic,3,0.6489642183170987,0.9090032485527615
720575941566543714,descending_neuron,DNa16,DNa16,right,isomorphic,3,1.3308237823035218,1.3017132812961782
720575941566544647,ascending_neuron,AN05B049,auto:AN05B049_c,left,isomorphic,3,0.04580921149951669,0.24150797004306382
720575941566618722,ascending_neuron,AN06B039,AN06B039,right,isomorphic,3,0.05096278842963839,0.25473091202009074
720575941566646375,ascending_neuron,AN09B015,AN09B015,left,isomorphic,12,0.10584864374301281,0.36699199581127
720575941566655074,ascending_neuron,ANXXX084,ANXXX084,right,dimorphic,3,0.028826893181819278,0.19158168062460654
720575941566679598,ascending_neuron,AN10B024,AN10B024,right,isomorphic,3,0.17475041533549782,0.4716981442236654
720575941566725991,ascending_neuron,AN10B048,auto:AN10B033,right,isomorphic,3,0.0038411982142855287,0.06993400793315385
720575941566729460,ascending_neuron,AN04B003,AN04B003,right,isomorphic,3,0.3632603444954686,0.6800863442576603
720575941566734836,sensory_ascending,SApp19,auto:SApp10,right,isomorphic,3,0.22598716689901846,0.536410101972824
720575941566793879,descending_neuron,DNp55,DNp55,left,isomorphic,3,1.031741550265146,1.1461475218068333
720575941566797110,ascending_neuron,AN17A014,AN17A014,left,isomorphic,3,0.12528071742877184,0.39938998938769615
720575941566818967,descending_neuron,DNg103,DNg103,left,isomorphic,3,0.3839403208280311,0.6991766581462475
720575941566889006,ascending_neuron,AN08B113,AN08B113,right,isomorphic,3,0.023748768676346406,0.17389040059040634
720575941566913786,sensory_ascending,SApp07,auto:SApp01,right,isomorphic,3,0.20293050147257038,0.5083100818475016
720575941566927610,sensory_ascending,LgAG3,auto:LgAG1,right,isomorphic,3,0.050548490720901985,0.2536933923312368
720575941567010930,ascending_neuron,AN04B051,AN04B051,left,isomorphic,3,0.10533498647518243,0.3662194290645238
720575941567089908,ascending_neuron,AN03A002,AN03A002,right,isomorphic,3,0.2770907635819992,0.5939721522710162
720575941567187962,descending_neuron,DNg92_b,auto:DNge176,right,isomorphic,3,0.10132444651617642,0.35918002749707395
720575941567199790,descending_neuron,DNge101,DNge101,right,isomorphic,3,0.18394435244070292,0.4839475421553507
720575941567589686,ascending_neuron,AN17B005,AN17B005,right,isomorphic,3,0.4131206301991798,0.7252596246279722
720575941568077159,ascending_neuron,AN07B046,auto:AN08B079_b,left,isomorphic,3,0.04416950067640609,0.2371462732838253
720575941568118004,ascending_neuron,AN07B072,auto:AN07B072_a,right,isomorphic,3,0.06437604895640074,0.286297277781498
720575941568305658,ascending_neuron,AN07B101,auto:AN07B097,right,isomorphic,3,0.051363875172316234,0.25573133761866895
720575941568317230,ascending_neuron,AN12A017,AN12A017,right,isomorphic,3,0.12823448065476103,0.4040708004399946
720575941568339706,ascending_neuron,AN19B098,auto:AN19B099,left,isomorphic,3,0.04266771171874987,0.23307985293386524
720575941568408622,ascending_neuron,AN08B026,AN08B026,left,isomorphic,3,0.23050136828653714,0.5417411348771501
720575941568499502,descending_neuron,DNp55,DNp55,right,isomorphic,3,0.6444857382014783,0.9058613182468691
720575941568708398,ascending_neuron,AN19B017,AN19B017,right,isomorphic,3,1.2546780694707265,1.2639247342947684
720575941568733486,sensory_ascending,SApp07,auto:SApp01,left,isomorphic,3,0.03081957435064776,0.19809265714596855
720575941568738036,ascending_neuron,AN08B109,auto:AN08B081,left,dimorphic,3,0.06518573874458809,0.28809210388760154
720575941568835834,sensory_descending,DNx02,DNx02,left,isomorphic,3,0.33203065137836874,0.6501957823602932
720575941568889332,ascending_neuron,AN17B008,AN17B008,left,isomorphic,3,0.15899206378729913,0.44992775299268295
720575941568892148,ascending_neuron,AN12B060,AN12B060,right,dimorphic,3,0.01683120277777772,0.1463904128080897
720575941568894202,descending_neuron,DNp104,DNp104,left,isomorphic,3,0.08117767470237805,0.32149436321763863
720575941568946938,descending_neuron,DNg18_a,auto:DNg18_b,right,isomorphic,3,0.12078921774117748,0.39216528225442554
720575941569105658,descending_neuron,DNge039,DNge039,right,isomorphic,3,0.5236206810711104,0.816513660376173
720575941569153906,ascending_neuron,AN10B046,auto:AN10B037,left,dimorphic,3,0.01413924682539771,0.13417394751168155
720575941569197426,sensory_ascending,SAch02,auto:LgAG2,right,isomorphic,3,0.05617760635796102,0.26744634965450825
720575941569306874,descending_neuron,DNg12_e,auto:DNg12_b,left,isomorphic,3,0.1016085954117245,0.35968330759600653
720575941569320050,descending_neuron,DNpe054,auto:DNpe008,left,isomorphic,3,0.055853477380951554,0.2666736884516327
720575941569338106,sensory_ascending,SApp04,SApp04,right,isomorphic,3,0.09929403472222213,0.35556306271129956
720575941569348858,descending_neuron,DNge083,DNge083,left,isomorphic,3,0.3075290784603095,0.6257461017470494
720575941569349370,ascending_neuron,AN06B007,AN06B007,right,isomorphic,3,0.4561709642904116,0.7606858128531687
720575941569365242,ascending_neuron,AN08B012,AN08B012,right,isomorphic,3,0.6795221029278072,0.9301582730746858
720575941569367546,ascending_neuron,ANXXX023,ANXXX023,right,isomorphic,3,0.05643884616253298,0.2680674743294333
720575941569373178,ascending_neuron,ANXXX171,ANXXX171,right,isomorphic,3,0.10389023354918263,0.36369926266984787
720575941569405342,sensory_ascending,SAch01,auto:LgAG1,left,dimorphic,3,0.05849211283846647,0.2729001119843061
720575941569424372,descending_neuron,DNpe054,auto:DNpe008,left,isomorphic,3,0.059549221180557256,0.27535508578064477
720575941569479930,ascending_neuron,AN05B058,auto:AN05B056,left,isomorphic,3,0.07604785100340292,0.3111705821405041
720575941569505394,descending_neuron,DNpe054,auto:DNpe008,left,isomorphic,3,0.047356180681817746,0.24555195363041551
720575941569571186,descending_neuron,DNp71,DNp71,left,isomorphic,3,0.3097322673191371,0.6279835754470079
720575941569583474,ascending_neuron,ANXXX049,ANXXX049,left,isomorphic,3,0.12256541878887074,0.39503814754908967
720575941569592690,ascending_neuron,AN08B026,AN08B026,left,isomorphic,3,0.20929807983663012,0.5162233933919836
720575941569599602,ascending_neuron,dMS9,dMS9,left,dimorphic,3,0.08415426840438961,0.327335519598356
720575941569678450,sensory_descending,LN-DN2,LN-DN2,right,dimorphic,3,0.1180812606089724,0.3877444138856447
720575941569755550,sensory_ascending,SApp10,SApp10,left,isomorphic,3,0.19323960663342984,0.4960245042079576
720575941569801586,descending_neuron,DNpe042,DNpe042,right,isomorphic,3,0.18383050184298605,0.4837977516225143
720575941569808754,descending_neuron,DNge019,auto:DNge177,right,isomorphic,3,0.06567649732142823,0.28917453821063743
720575941569909106,descending_neuron,DNg84,DNg84,left,isomorphic,3,0.21020927684860866,0.5173458842533013
720575941570119162,sensory_ascending,SAabg01,SAxx01,left,isomorphic,3,0.12727255366161858,0.40255241681227155
720575941570313118,ascending_neuron,AN16B078,auto:AN16B078_a,right,isomorphic,3,0.17063447146087452,0.4661100264518765
720575941570733556,ascending_neuron,AN09B040,auto:AN09B044,right,dimorphic,3,0.04458617490530316,0.23826221067955894
720575941571021306,descending_neuron,DNg51,DNg51,right,isomorphic,3,0.1347453756710965,0.4142018116505955
