type,n,d_med,area,sumd,pop
DNp22,2,2.3473481656204833,8.658816000000002,4.694696331240967,1-2
DNp23,2,0.40687038494862016,0.2604184925774858,0.8137407698972403,1-2
DNp24,2,0.5002020677214836,0.399708488847662,1.0004041354429671,1-2
DNp25,2,0.3243882052243038,0.165347710509824,0.6487764104486076,1-2
DNp26,2,2.0360414481428606,6.512469279780191,4.072082896285721,1-2
DNp27,2,0.6519214601623535,0.6717300456651867,1.303842920324707,1-2
DNp28,2,1.5970198816135452,4.0064209635679875,3.1940397632270905,1-2
DNp29,2,0.6486769306075416,0.7348383354096995,1.2973538612150832,1-2
DNp30,2,0.7252511653928583,0.829341309373953,1.4505023307857166,1-2
DNp31,2,2.475973862673113,9.630848,4.951947725346226,1-2
DNp32,2,1.3078060941466911,2.686624666829255,2.6156121882933823,1-2
DNp33,2,1.3922915222685086,3.073875285537105,2.784583044537017,1-2
DNp34,2,1.1612765740980509,2.119322882848114,2.3225531481961017,1-2
DNp35,2,1.1590330074755575,2.139549925905376,2.318066014951115,1-2
DNp36,2,1.09908436737298,1.9159377812970089,2.19816873474596,1-2
DNp38,2,0.6700407752013634,0.7075127513309111,1.3400815504027268,1-2
DNp39,2,0.48130910014078365,0.36417317887497025,0.9626182002815673,1-2
DNp41,4,0.7184337604691947,1.6649323549767625,2.892205744410939,3-4
DNp42,2,1.462331809373899,3.3590451491333853,2.924663618747798,1-2
DNp43,2,0.9444665698563128,1.4080335098562238,1.8889331397126257,1-2
DNp44,2,0.47144183273292156,0.35061727823756855,0.9428836654658431,1-2
DNp45,2,0.571711789436125,0.5168635603266372,1.14342357887225,1-2
DNp46,2,0.5504327315578144,0.4792625310388607,1.1008654631156287,1-2
DNp47,2,0.9363923834001469,1.3783833372749879,1.8727847668002937,1-2
DNp48,2,0.7779220961341046,0.9699095206717673,1.5558441922682091,1-2
DNp49,2,1.2528657034788186,2.5684027610383984,2.5057314069576373,1-2
"DNp51,DNpe019",4,0.6707309552362689,1.5872380471625014,2.807990900959097,3-4
DNp53,2,1.3108642695869892,2.708406152091136,2.6217285391739784,1-2
DNp54,2,0.6580821454301207,0.70820265214872,1.3161642908602413,1-2
DNp55,2,1.630874152153936,4.210251688528503,3.261748304307872,1-2
DNp56,2,0.670431310463564,0.7100028106343821,1.340862620927128,1-2
DNp57,2,1.0238376300604783,1.6475097187140308,2.0476752601209567,1-2
DNp58,1,0.6913207212486486,0.3753608985865745,0.6913207212486486,1-2
DNp59,2,0.9287924130037861,1.361950182820335,1.8575848260075722,1-2
DNp60,2,1.053312071889371,1.7431695095665136,2.106624143778742,1-2
DNp62,2,1.0610747505261375,1.768723447707666,2.122149501052275,1-2
DNp63,2,0.8741882761775979,1.2117450647736339,1.7483765523551957,1-2
DNp64,2,0.6128080286426911,0.5901287568910509,1.2256160572853823,1-2
DNp65,2,0.5208709393377513,0.4263167663746495,1.0417418786755026,1-2
DNp66,2,1.0475285651619568,1.8250460412689955,2.0950571303239136,1-2
DNp67,2,0.6858303930155341,0.7399634094045597,1.3716607860310681,1-2
DNp68,2,0.7004985304931712,0.7722627978280792,1.4009970609863425,1-2
DNp69,2,1.3642712845787668,2.925180319027091,2.7285425691575336,1-2
DNp70,2,0.694679130981772,0.7927549245044524,1.389358261963544,1-2
DNp71,2,0.8211021567529007,1.0630851869093318,1.6422043135058013,1-2
DNp72,2,0.4354802134085821,0.3002183775313077,0.8709604268171642,1-2
DNp73,2,2.4178246043878997,9.194210567687382,4.835649208775799,1-2
DNpe001,2,0.4642118006888477,0.33861955646855857,0.9284236013776954,1-2
DNpe002,2,1.3082088991981653,2.6889291612577297,2.6164177983963306,1-2
DNpe003,4,0.5317054933811224,0.9119081123360968,2.1342275830641984,3-4
DNpe004,4,0.7646483932643687,1.8330281636089185,3.012574375154433,3-4
DNpe005,2,0.9004742393024221,1.337591577799755,1.8009484786048442,1-2
DNpe006,2,0.8143854623659608,1.057519809351074,1.6287709247319215,1-2
DNpe007,2,0.5097679150438028,0.4096827775816061,1.0195358300876056,1-2
DNpe008,19,0.2740592629848136,1.1565862350351916,5.244017441998247,>8
DNpe009,6,0.3871639285694839,0.8913417327306551,2.5156423140073114,5-8
DNpe010,2,0.42856094122947164,0.2958976642619293,0.8571218824589433,1-2
DNpe011,4,0.28208017700372356,0.268767281844014,1.1621042280260416,3-4
DNpe012_a,4,0.30891876160790455,0.47166268497392727,1.445409485163895,3-4
DNpe012_b,4,0.320884332983562,0.30965774695123893,1.2485500254944906,3-4
DNpe013,2,1.0956848885477308,2.0072854607843533,2.1913697770954617,1-2
DNpe014,4,0.5438769786224238,1.0830603558908383,2.3160917571081843,3-4
DNpe015,11,0.3015813363972063,0.9504810330447502,3.527576912230064,>8
DNpe016,2,0.7383286690935982,0.8895772122739015,1.4766573381871964,1-2
DNpe017,2,1.9967311863980175,6.327158157986249,3.993462372796035,1-2
DNpe018,3,0.3318305183519415,0.3692892070273028,1.0805635827175868,3-4
DNpe021,2,1.2102127647214362,2.3011472988569603,2.4204255294428725,1-2
DNpe022,2,1.0808658305916685,1.9956020364132059,2.161731661183337,1-2
DNpe023,2,0.2611020024239027,0.107651597218764,0.5222040048478054,1-2
DNpe024,2,0.9651485624491201,1.5242896471587617,1.9302971248982401,1-2
DNpe025,2,1.0863461050330938,1.8804051846774934,2.1726922100661876,1-2
DNpe026,2,0.5566248858948287,0.4917861193076408,1.1132497717896574,1-2
DNpe027,2,0.3475175781535368,0.19126275846646867,0.6950351563070736,1-2
DNpe028,2,0.4506542827572433,0.31931074433743223,0.9013085655144866,1-2
DNpe029,4,0.3823463776503715,0.4603284183138813,1.5204532649392228,3-4
DNpe030,2,1.121533716928184,2.036096322275885,2.243067433856368,1-2
DNpe031,4,0.8259833145041093,2.2833975591022284,3.390709768251937,3-4
DNpe032,2,0.9001062155917212,1.321697739231972,1.8002124311834424,1-2
DNpe033,2,0.25438725352623004,0.10362780190577003,0.5087745070524601,1-2
DNpe034,2,0.624277909796828,0.6143376597632881,1.248555819593656,1-2
DNpe035,2,0.6790254078929536,0.7316798876634751,1.3580508157859073,1-2
DNpe036,2,0.5846778016846408,0.5370378033082543,1.1693556033692816,1-2
DNpe037,1,0.3151828533574917,0.07802163501859594,0.3151828533574917,1-2
DNpe039,2,0.706265272374849,0.8166262422921098,1.412530544749698,1-2
DNpe040,2,0.5967621026778522,0.5594931821651574,1.1935242053557045,1-2
DNpe041,2,0.47179283107475334,0.3497797054615036,0.9435856621495067,1-2
DNpe042,2,0.5368362436149123,0.45402022798272296,1.0736724872298247,1-2
DNpe043,2,0.9016971747631568,1.3711608492392968,1.8033943495263136,1-2
DNpe045,2,0.9251467516724693,1.3735706429592853,1.8502935033449386,1-2
DNpe048,1,0.25699382446875335,0.05187227029522878,0.25699382446875335,1-2
DNpe049,2,0.5050349972723184,0.4010452575668464,1.0100699945446368,1-2
DNpe050,2,0.585531732484567,0.5388394130660672,1.171063464969134,1-2
DNpe052,2,0.5142379448170245,0.41542910176915265,1.028475889634049,1-2
DNpe053,2,0.6871977728080273,0.7495894865877202,1.3743955456160546,1-2
DNpe054,7,0.29843165180430514,0.4883321256120147,2.0793474849918248,5-8
DNpe055,2,1.1338451135534449,2.0350950594345525,2.2676902271068897,1-2
DNpe056,2,1.1687660065521004,2.155036544041141,2.337532013104201,1-2
DNpe057,4,0.317612928104023,0.42335928815292256,1.4178855572311777,3-4
DNxl114,2,0.6418824827151375,0.647240610482013,1.283764965430275,1-2
MDN,4,0.9024521086920079,2.833602080906002,3.7156353180369903,3-4
aSP22,2,1.5744533949339838,3.8938527011424586,3.1489067898679677,1-2
pIP1,2,3.0512288649113906,14.661248,6.102457729822781,1-2
pIP10,2,1.0298265450066573,1.6696857804724212,2.0596530900133145,1-2
pMP2,2,1.4064060365506745,3.1180374108400652,2.812812073101349,1-2
